コード,銘柄名,市場,現在値,前日比(%)
8766,東京海上ＨＬＤＧ,東P,"7,252","-36.0 (-0.49%) "
8769,アドバンテッジリスクマネジメン,東S,"487","+24.0 (+5.18%) "
8771,イー・ギャランティ,東P,"1,694","+11.0 (+0.65%) "
8772,アサックス,東S,"805","+9.0 (+1.13%) "
8783,ａｂｃ,東S,"93","+2.0 (+2.20%) "
8789,フィンテック　グローバル,東S,"123","0.0 (0.00%) "
8793,ＮＥＣキャピタルソリューション,東P,"4,100","-35.0 (-0.85%) "
8795,Ｔ＆Ｄ　ＨＬＤＧ,東P,"4,746","-156.0 (-3.18%) "
8798,アドバンスクリエイト,東P,"130","+6.0 (+4.84%) "
8801,三井不動産,東P,"1,516.5","-13.5 (-0.88%) "
8802,三菱地所,東P,"4,152","-33.0 (-0.79%) "
8803,平和不動産,東P,"2,355","-10.0 (-0.42%) "
8804,東京建物,東P,"3,335","-1.0 (-0.03%) "
8818,京阪神ビルディング,東P,"2,125","+2.0 (+0.09%) "
8830,住友不動産,東P,"3,520","-32.0 (-0.90%) "
8835,太平洋興発,東S,"750","+9.0 (+1.21%) "
8836,ＲＩＳＥ,東S,"27","+2.0 (+8.00%) "
8841,テーオーシー,東S,"968","+4.0 (+0.41%) "
8844,コスモスイニシア,東S,"1,211","-7.0 (-0.57%) "
8848,レオパレス２１,東P,"613","-3.0 (-0.49%) "
8850,スターツコーポレーション,東P,"4,495","-20.0 (-0.44%) "
8860,フジ住宅,東P,"731","-13.0 (-1.75%) "
8864,空港施設,東S,"909","+8.0 (+0.89%) "
8869,明和地所,東S,"794","+5.0 (+0.63%) "
8871,ゴールドクレスト,東S,"3,245","-60.0 (-1.82%) "
8876,リログループ,東P,"1,781.5","-2.0 (-0.11%) "
8877,エスリード,東P,"4,835","+15.0 (+0.31%) "
8881,日神グループＨＬＤＧ,東P,"640","-7.0 (-1.08%) "
8887,シーラＨＬＤＧ,東S,"355","-7.0 (-1.93%) "
8891,ＡＭＧＨＬＤＧ,東S,"1,840","+27.0 (+1.49%) "
8892,エスコン,東P,"1,077","-22.0 (-2.00%) "
8894,ＲＥＶＯＬＵＴＩＯＮ,東S,"22","+1.0 (+4.76%) "
8897,ＭＩＲＡＲＴＨＨＬＤＧ,東P,"404","-4.0 (-0.98%) "
8898,センチュリー２１・ジャパン,東S,"1,121","-3.0 (-0.27%) "
8904,ＡＶＡＮＴＩＡ,東S,"821","+5.0 (+0.61%) "
8908,毎日コムネット,東S,"833","+6.0 (+0.73%) "
8912,エリアクエスト,東S,"172","+1.0 (+0.58%) "
8914,エリアリンク,東S,"903","+21.0 (+2.38%) "
8917,ファースト住建,東S,"1,054","+6.0 (+0.57%) "
8918,ランド,東S,"11","+1.0 (+10.00%) "
8919,カチタス,東P,"3,365","+10.0 (+0.30%) "
8920,東祥,東S,"751","-5.0 (-0.66%) "
8921,シーズクリエイト,東PRO,"--","-- (--%) "
8923,トーセイ,東P,"1,550","-33.0 (-2.08%) "
8927,明豊エンタープライズ,東S,"430","+8.0 (+1.90%) "
8928,穴吹興産,東S,"2,360","+10.0 (+0.43%) "
8929,青山財産ネットワークス,東S,"1,292","+13.0 (+1.02%) "
8931,和田興産,東S,"1,257","+15.0 (+1.21%) "
8934,サンフロンティア不動産,東P,"2,359","-2.0 (-0.08%) "
8935,ＦＪネクストＨＬＤＧ,東P,"1,732","-34.0 (-1.93%) "
8938,グロームＨＬＤＧ,東G,"293","-7.0 (-2.33%) "
8944,ランドビジネス,東S,"242","+3.0 (+1.26%) "
8945,サンネクスタグループ,東S,"1,160","+15.0 (+1.31%) "
8946,ＡＳＩＡＮ　ＳＴＡＲ,東S,"76","+2.0 (+2.70%) "
8951,日本ビルファンド投資法人,東REIT,"121,300","-300.0 (-0.25%) "
8952,ジャパンリアルエステイト投資法,東REIT,"114,000","0.0 (0.00%) "
8953,日本都市ファンド投資法人,東REIT,"109,900","-200.0 (-0.18%) "
8954,オリックス不動産投資法人,東REIT,"93,800","+200.0 (+0.21%) "
8955,日本プライムリアルティ投資法人,東REIT,"93,300","-100.0 (-0.11%) "
8956,ＮＴＴ都市開発リート投資法人,東REIT,"128,600","-1,500.0 (-1.15%) "
8957,東急リアル・エステート投資法人,東REIT,"179,200","-100.0 (-0.06%) "
8958,グローバル・ワン不動産投資法人,東REIT,"107,800","-100.0 (-0.09%) "
8960,ユナイテッド・アーバン投資法人,東REIT,"159,300","0.0 (0.00%) "
8961,森トラストリート投資法人,東REIT,"72,500","-300.0 (-0.41%) "
8963,インヴィンシブル投資法人,東REIT,"60,900","-500.0 (-0.81%) "
8964,フロンティア不動産投資法人,東REIT,"80,700","-100.0 (-0.12%) "
8966,平和不動産リート投資法人,東REIT,"133,000","-1,400.0 (-1.04%) "
8967,日本ロジスティクスファンド投資,東REIT,"92,400","+200.0 (+0.22%) "
8968,福岡リート投資法人,東REIT,"169,400","-700.0 (-0.41%) "
8972,ＫＤＸ不動産投資法人,東REIT,"155,400","-200.0 (-0.13%) "
8975,いちごオフィスリート投資法人,東REIT,"90,500","-800.0 (-0.88%) "
8976,大和証券オフィス投資法人,東REIT,"318,500","0.0 (0.00%) "
8977,阪急阪神リート投資法人,東REIT,"137,200","-200.0 (-0.15%) "
8979,スターツプロシード投資法人,東REIT,"181,700","+500.0 (+0.28%) "
8984,大和ハウスリート投資法人,東REIT,"118,200","-900.0 (-0.76%) "
8985,ジャパン・ホテル・リート投資法,東REIT,"77,100","-600.0 (-0.77%) "
8986,大和証券リビング投資法人,東REIT,"98,200","-200.0 (-0.20%) "
8987,ジャパンエクセレント投資法人,東REIT,"136,100","-500.0 (-0.37%) "
8995,誠建設工業,東S,"916","+9.0 (+0.99%) "
8996,ハウスフリーダム,東S,"969","+9.0 (+0.94%) "
8999,グランディハウス,東P,"517","+3.0 (+0.58%) "
9001,東武鉄道,東P,"2,850","-2.5 (-0.09%) "
9003,相鉄ＨＬＤＧ,東P,"2,443","-9.0 (-0.37%) "
9005,東急,東P,"1,686.5","-7.5 (-0.44%) "
9006,京浜急行電鉄,東P,"1,463","-7.0 (-0.48%) "
9007,小田急電鉄,東P,"1,652","-8.0 (-0.48%) "
9008,京王電鉄,東P,"726.8","-0.9 (-0.12%) "
9009,京成電鉄,東P,"1,078","-14.0 (-1.28%) "
9010,富士急行,東P,"2,497","+27.0 (+1.09%) "
9012,秩父鉄道,東S,"--","-- (--%) "
9017,新潟交通,東S,"1,980","+10.0 (+0.51%) "
9020,東日本旅客鉄道,東P,"3,345","-53.0 (-1.56%) "
9021,西日本旅客鉄道,東P,"2,573.5","+4.0 (+0.16%) "
9022,東海旅客鉄道,東P,"3,297","-54.0 (-1.61%) "
9023,東京地下鉄,東P,"1,330","+2.0 (+0.15%) "
9024,西武ＨＬＤＧ,東P,"3,039","-53.0 (-1.71%) "
9025,鴻池運輸,東P,"2,655","-12.0 (-0.45%) "
9028,ゼロ,東S,"3,605","+5.0 (+0.14%) "
9029,ヒガシＨＬＤＧ,東S,"1,897","+67.0 (+3.66%) "
9031,西日本鉄道,東P,"2,823","-31.0 (-1.09%) "
9033,広島電鉄,東S,"617","-1.0 (-0.16%) "
9034,南総通運,東S,"1,584","-16.0 (-1.00%) "
9036,東部ネットワーク,東S,"1,198","0.0 (0.00%) "
9037,ハマキョウレックス,東P,"1,800","-23.0 (-1.26%) "
9039,サカイ引越センター,東P,"2,821","-24.0 (-0.84%) "
9040,大宝運輸,名M,"--","-- (--%) "
9041,近鉄グループＨＬＤＧ,東P,"3,446","-66.0 (-1.88%) "
9042,阪急阪神ＨＬＤＧ,東P,"4,395","-112.0 (-2.49%) "
9044,ＮＡＮＫＡＩ,東P,"2,715","-30.5 (-1.11%) "
9045,京阪ＨＬＤＧ,東P,"3,127","-28.0 (-0.89%) "
9046,神戸電鉄,東S,"2,431","-1.0 (-0.04%) "
9048,名古屋鉄道,東P,"1,810.5","-13.0 (-0.71%) "
9049,京福電気鉄道,東S,"6,710","-190.0 (-2.75%) "
9051,センコン物流,東S,"--","-- (--%) "
9052,山陽電気鉄道,東P,"1,909","+2.0 (+0.10%) "
9057,遠州トラック,東S,"3,185","+60.0 (+1.92%) "
9059,カンダＨＬＤＧ,東S,"877","-2.0 (-0.23%) "
9060,日本ロジテム,東S,"4,205","+5.0 (+0.12%) "
9063,岡山県貨物運送,東S,"3,995","-45.0 (-1.11%) "
9064,ヤマトＨＬＤＧ,東P,"1,769.5","-5.0 (-0.28%) "
9065,山九,東P,"8,609","+101.0 (+1.19%) "
9068,丸全昭和運輸,東P,"7,420","-70.0 (-0.93%) "
9069,センコーグループＨＬＤＧ,東P,"1,907.5","-25.0 (-1.29%) "
9072,ニッコンＨＬＤＧ,東P,"6,201","-67.0 (-1.07%) "
9073,京極運輸商事,東S,"1,215","-1.0 (-0.08%) "
9074,日本石油輸送,東S,"5,250","-40.0 (-0.76%) "
9075,福山通運,東P,"6,110","-100.0 (-1.61%) "
9076,セイノーＨＬＤＧ,東P,"2,658","-13.5 (-0.51%) "
9081,神奈川中央交通,東P,"3,535","+10.0 (+0.28%) "
9082,大和自動車交通,東S,"1,346","+11.0 (+0.82%) "
9083,神姫バス,東S,"1,850","0.0 (0.00%) "
9087,タカセ,東S,"--","-- (--%) "
9090,ＡＺ−ＣＯＭ丸和ＨＬＤＧ,東P,"772","+3.0 (+0.39%) "
9101,日本郵船,東P,"5,348","-118.0 (-2.16%) "
9104,商船三井,東P,"5,438","-121.0 (-2.18%) "
9107,川崎汽船,東P,"2,529","-66.0 (-2.54%) "
9110,ＮＳユナイテッド海運,東P,"7,020","-180.0 (-2.50%) "
9115,明海グループ,東S,"805","-21.0 (-2.54%) "
9119,飯野海運,東P,"1,421","-4.0 (-0.28%) "
9127,玉井商船,東S,"2,787","+28.0 (+1.01%) "
9130,共栄タンカー,東S,"1,372","+33.0 (+2.46%) "
9142,九州旅客鉄道,東P,"3,438","-22.0 (-0.64%) "
9143,ＳＧ　ＨＬＤＧ,東P,"1,459","-13.0 (-0.88%) "
9145,ビーイングＨＬＤＧ,東S,"580","+24.0 (+4.32%) "
9146,五健堂ＨＬＤＧ,東PRO,"--","-- (--%) "
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳ,東P,"5,149","+117.0 (+2.33%) "
9149,大友ロジスティクスサービス,東PRO,"--","-- (--%) "
9156,はなＨＬＤＧ,東PRO,"--","-- (--%) "
9158,シーユーシー,東G,"830","+5.0 (+0.61%) "
9159,Ｗ　ＴＯＫＹＯ,東G,"1,937","+49.0 (+2.60%) "
9160,オンザページ,東S,"283","0.0 (0.00%) "
9162,ブリーチ,東G,"235","-2.0 (-0.84%) "
9163,ナレルグループ,東G,"2,203","+20.0 (+0.92%) "
9165,クオルテック,東G,"1,691","-17.0 (-1.00%) "
9166,ＧＥＮＤＡ,東G,"581","+33.0 (+6.02%) "
9168,ライズ・コンサルティング・グル,東G,"385","-1.0 (-0.26%) "
9169,大伸社,東PRO,"--","-- (--%) "
9170,成友興業,名M,"5,190","0.0 (0.00%) "
9171,栗林商船,東S,"1,701","-24.0 (-1.39%) "
9173,東海汽船,東S,"3,000","-15.0 (-0.50%) "
9193,東京汽船,東S,"896","+10.0 (+1.13%) "
9201,日本航空,東P,"2,826.5","-15.0 (-0.53%) "
9202,ＡＮＡ　ＨＬＤＧ,東P,"3,033","-10.0 (-0.33%) "
9204,スカイマーク,東G,"416","-13.0 (-3.03%) "
9206,スターフライヤー,東S,"1,975","+28.0 (+1.44%) "
9211,エフ・コード,東G,"1,456","+106.0 (+7.85%) "
9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓ,東G,"270","+1.0 (+0.37%) "
9213,セイファート,東S,"1,040","+5.0 (+0.48%) "
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎ,東G,"1,239","+19.0 (+1.56%) "
9215,ＣａＳｙ,東G,"866","-3.0 (-0.35%) "
9216,ビーウィズ,東P,"1,475","+26.0 (+1.79%) "
9218,メンタルヘルステクノロジーズ,東G,"699","+6.0 (+0.87%) "
9219,ギックス,東G,"903","-2.0 (-0.22%) "
9220,エフビー介護サービス,東S,"--","-- (--%) "
9221,フルハシＥＰＯ,東S,"1,148","-8.0 (-0.69%) "
9222,ｍａｎａｂｙ,東PRO,"--","-- (--%) "
9223,ＡＳＮＯＶＡ,東G,"394","+4.0 (+1.03%) "
9225,ブリッジコンサルティンググルー,東G,"998","0.0 (0.00%) "
9226,アイガー,東PRO,"--","-- (--%) "
9227,マイクロ波化学,東G,"881","+16.0 (+1.85%) "
9229,サンウェルズ,東P,"143","+2.0 (+1.42%) "
9233,アジア航測,東S,"1,122","+20.0 (+1.81%) "
9235,売れるネット広告社グループ,東G,"513","-2.0 (-0.39%) "
9236,ジャパンＭ＆Ａソリューション,東G,"1,065","+86.0 (+8.78%) "
9237,笑美面,東G,"750","+38.0 (+5.34%) "
9238,バリュークリエーション,東G,"395","+1.0 (+0.25%) "
9239,ケーイーティ,東PRO,"--","-- (--%) "
9240,デリバリーコンサルティング,東G,"413","+5.0 (+1.23%) "
9241,フューチャーリンクネットワーク,東G,"1,200","+17.0 (+1.44%) "
9242,メディア総研,東G,"--","-- (--%) "
9243,富士テクノＨＬＤＧ,東PRO,"--","-- (--%) "
9244,デジタリフト,東G,"1,014","+4.0 (+0.40%) "
9245,リベロ,東G,"1,960","+22.0 (+1.14%) "
9246,プロジェクトＨＬＤＧ,東G,"1,004","+14.0 (+1.41%) "
9247,TRE ＨＬＤＧ,東P,"1,898","+80.0 (+4.40%) "
9248,人・夢・技術グループ,東S,"1,563","+39.0 (+2.56%) "
9249,日本エコシステム,東S,"1,615","+15.0 (+0.94%) "
9250,ＧＲＣＳ,東G,"902","0.0 (0.00%) "
9251,ＡＢ＆Ｃｏｍｐａｎｙ,東G,"1,256","+14.0 (+1.13%) "
9252,ラストワンマイル,東G,"3,360","-5.0 (-0.15%) "
9253,スローガン,東G,"713","-22.0 (-2.99%) "
9254,ラバブルマーケティンググループ,東G,"1,136","+22.0 (+1.97%) "
9256,サクシード,東G,"1,640","-500.0 (-23.36%) "
9257,ＹＣＰＨＬＤＧ（グローバル）,東G,"768","+8.0 (+1.05%) "
9258,ＣＳ−Ｃ,東G,"289","+6.0 (+2.12%) "
9259,タカヨシＨＬＤＧ,東G,"774","0.0 (0.00%) "
9262,シルバーライフ,東S,"645","-3.0 (-0.46%) "
9264,ポエック,東S,"1,645","+18.0 (+1.11%) "
9265,ヤマシタヘルスケアＨＬＤＧ,東S,"3,000","+19.0 (+0.64%) "
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅ,東P,"3,465","+45.0 (+1.32%) "
9268,オプティマスグループ,東S,"392","+10.0 (+2.62%) "
9270,バリュエンスＨＬＤＧ,東G,"2,376","-4.0 (-0.17%) "
9271,和心,東G,"958","+69.0 (+7.76%) "
9272,ブティックス,東G,"1,509","+128.0 (+9.27%) "
9273,コーア商事ＨＬＤＧ,東P,"758","+6.0 (+0.80%) "
9274,ＫＰＰグループＨＬＤＧ,東P,"973","+3.0 (+0.31%) "
9278,ブックオフグループＨＬＤＧ,東P,"1,945","+8.0 (+0.41%) "
9279,ギフトＨＬＤＧ,東P,"4,115","+90.0 (+2.24%) "
9282,いちごグリーンインフラ投資法人,東IF,"57,200","-100.0 (-0.17%) "
9284,カナディアン・ソーラー・インフ,東IF,"87,000","-400.0 (-0.46%) "
9285,東京インフラ・エネルギー投資,東IF,"49,000","+500.0 (+1.03%) "
9286,エネクス・インフラ投資法人,東IF,"53,700","-100.0 (-0.19%) "
9301,三菱倉庫,東P,"1,448.5","+27.0 (+1.90%) "
9302,三井倉庫ＨＬＤＧ,東P,"3,801","-52.0 (-1.35%) "
9303,住友倉庫,東P,"3,780","+10.0 (+0.27%) "
9304,澁澤倉庫,東P,"1,481","+19.0 (+1.30%) "
9305,ヤマタネ,東P,"2,020","+13.0 (+0.65%) "
9306,東陽倉庫,東S,"2,005","+11.0 (+0.55%) "
9307,杉村倉庫,東S,"909","-17.0 (-1.84%) "
9308,乾汽船,東S,"1,497","+8.0 (+0.54%) "
9310,日本トランスシティ,東P,"1,112","-24.0 (-2.11%) "
9311,アサガミ,東S,"7,530","-150.0 (-1.95%) "
9312,ケイヒン,東S,"2,810","+3.0 (+0.11%) "
9313,丸八倉庫,東S,"1,032","0.0 (0.00%) "
9319,中央倉庫,東P,"1,758","-15.0 (-0.85%) "
9322,川西倉庫,東S,"2,257","+18.0 (+0.80%) "
9324,安田倉庫,東P,"2,363","+95.0 (+4.19%) "
9325,ファイズＨＬＤＧ,東S,"1,143","+8.0 (+0.70%) "
9326,関通ＨＬＤＧ,東G,"411","-3.0 (-0.72%) "
9327,イー・ロジット,東S,"193","-4.0 (-2.03%) "
9330,揚羽,東G,"842","+1.0 (+0.12%) "
9331,キャスター,東G,"980","-61.0 (-5.86%) "
9332,ＮＩＳＳＯＨＬＤＧ,東P,"577","-3.0 (-0.52%) "
9335,テクノクリエイティブ,東PRO,"--","-- (--%) "
9336,大栄環境,東P,"3,785","+60.0 (+1.61%) "
9337,トリドリ,東G,"1,637","+21.0 (+1.30%) "
9339,コーチ・エィ,東S,"1,246","0.0 (0.00%) "
9340,アソインターナショナル,東S,"682","-3.0 (-0.44%) "
9341,ＧＥＮＯＶＡ,東P,"570","+15.0 (+2.70%) "
9342,スマサポ,東G,"792","+3.0 (+0.38%) "
9343,アイビス,東G,"772","+12.0 (+1.58%) "
9344,アクシスコンサルティング,東G,"944","-6.0 (-0.63%) "
9345,ビズメイツ,東G,"541","-4.0 (-0.73%) "
9346,ココルポート,東G,"1,669","+9.0 (+0.54%) "
9347,日本管財ＨＬＤＧ,東P,"2,651","-22.0 (-0.82%) "
9348,ｉｓｐａｃｅ,東G,"473","+5.0 (+1.07%) "
9351,東洋埠頭,東S,"1,797","+25.0 (+1.41%) "
9353,櫻島埠頭,東S,"2,745","+69.0 (+2.58%) "
9355,リンコーコーポレーション,東S,"2,175","0.0 (0.00%) "
9357,名港海運,名M,"2,396","0.0 (0.00%) "
9359,伊勢湾海運,名M,"944","-1.0 (-0.11%) "
9360,鈴与シンワート,東S,"2,778","+18.0 (+0.65%) "
9361,伏木海陸運送,東S,"2,088","0.0 (0.00%) "
9362,兵機海運,東S,"3,655","-5.0 (-0.14%) "
9363,大運,東S,"531","+3.0 (+0.57%) "
9364,上組,東P,"4,652","-56.0 (-1.19%) "
9365,トレーディア,東S,"1,514","+7.0 (+0.46%) "
9366,サンリツ,東S,"1,011","-68.0 (-6.30%) "
9367,大東港運,東S,"1,817","-8.0 (-0.44%) "
9368,キムラユニティー,東S,"860","+1.0 (+0.12%) "
9369,キユーソー流通システム,東S,"3,125","-20.0 (-0.64%) "
9376,ユーラシア旅行社,東S,"770","0.0 (0.00%) "
9380,東海運,東S,"404","+2.0 (+0.50%) "
9381,エーアイテイー,東P,"2,218","+2.0 (+0.09%) "
9385,ショーエイコーポレーション,東S,"703","-1.0 (-0.14%) "
9399,ビートＨＬＤＧ,東S,"12","-1.0 (-7.69%) "
9401,ＴＢＳＨＬＤＧ,東P,"6,149","+9.0 (+0.15%) "
9402,中部日本放送,名P,"1,188","+37.0 (+3.21%) "
9404,日本テレビＨＬＤＧ,東P,"2,834","-50.0 (-1.73%) "
9405,朝日放送グループＨＬＤＧ,東P,"789","-2.0 (-0.25%) "
9408,ＢＳＮメディアＨＬＤＧ,東S,"2,803","-32.0 (-1.13%) "
9409,テレビ朝日ＨＬＤＧ,東P,"3,210","-35.0 (-1.08%) "
9412,スカパーＪＳＡＴ,東P,"3,355","+85.0 (+2.60%) "
9413,テレビ東京ＨＬＤＧ,東P,"3,535","-30.0 (-0.84%) "
9414,日本ＢＳ放送,東S,"909","+6.0 (+0.66%) "
9416,ビジョン,東P,"1,015","-3.0 (-0.29%) "
9417,スマートバリュー,東S,"310","+1.0 (+0.32%) "
9418,Ｕ−ＮＥＸＴ　ＨＬＤＧ,東P,"1,586","+2.0 (+0.13%) "
9419,ワイヤレスゲート,東S,"293","+1.0 (+0.34%) "
9421,エヌジェイＨＬＤＧ,東S,"560","+8.0 (+1.45%) "
9423,フォーバル・リアルストレート,東S,"101","+1.0 (+1.00%) "
9424,日本通信,東P,"115","+3.0 (+2.68%) "
9425,ＲｅＹｕｕ　Ｊａｐａｎ,東S,"174","+15.0 (+9.43%) "
9428,クロップス,東S,"--","-- (--%) "
9432,ＮＴＴ,東P,"146.9","+1.0 (+0.69%) "
9433,ＫＤＤＩ,東P,"2,728","+13.5 (+0.50%) "
9434,ソフトバンク,東P,"210.1","-1.5 (-0.71%) "
9435,光通信,東P,"35,510","-60.0 (-0.17%) "
9436,沖縄セルラー電話,東S,"3,650","-35.0 (-0.95%) "
9438,エムティーアイ,東P,"562","+12.0 (+2.18%) "
9439,エム・エイチ・グループ,東S,"246","+2.0 (+0.82%) "
9441,ベルパーク,東S,"2,750","-1.0 (-0.04%) "
9444,トーシンＨＬＤＧ,東S,"203","-9.0 (-4.25%) "
9445,フォーバルテレコム,東S,"523","+1.0 (+0.19%) "
9446,サカイＨＬＤＧ,東S,"664","+3.0 (+0.45%) "
9449,ＧＭＯインターネットグループ,東P,"3,098","+15.0 (+0.49%) "
9450,ファイバーゲート,東S,"743","+10.0 (+1.36%) "
9466,アイドママーケティングコミュニ,東S,"222","+3.0 (+1.37%) "
9467,アルファポリス,東G,"1,031","+10.0 (+0.98%) "
9468,ＫＡＤＯＫＡＷＡ,東P,"3,189","+81.0 (+2.61%) "
9470,学研ＨＬＤＧ,東P,"955","+7.0 (+0.74%) "
9471,文溪堂,名M,"1,122","+2.0 (+0.18%) "
9474,ゼンリン,東P,"848","-2.0 (-0.24%) "
9475,昭文社ＨＬＤＧ,東S,"484","-6.0 (-1.22%) "
9476,中央経済社ＨＬＤＧ,東S,"984","+4.0 (+0.41%) "
9478,ＳＥ　Ｈ＆インキュベーションズ,東S,"509","+5.0 (+0.99%) "
9501,東京電力ＨＬＤＧ,東P,"508.1","-5.4 (-1.05%) "
9502,中部電力,東P,"2,826.5","+1.5 (+0.05%) "
9503,関西電力,東P,"2,339","+31.0 (+1.34%) "
9504,中国電力,東P,"885","+6.3 (+0.72%) "
9505,北陸電力,東P,"850","-1.7 (-0.20%) "
9506,東北電力,東P,"1,046","+2.5 (+0.24%) "
9507,四国電力,東P,"1,470.5","+7.0 (+0.48%) "
9508,九州電力,東P,"1,652","+1.0 (+0.06%) "
9509,北海道電力,東P,"934.5","+12.5 (+1.36%) "
9511,沖縄電力,東P,"902","0.0 (0.00%) "
9513,電源開発,東P,"3,880","+20.0 (+0.52%) "
9514,エフオン,東S,"333","+2.0 (+0.60%) "
9517,イーレックス,東P,"739","+2.0 (+0.27%) "
9519,レノバ,東P,"883","0.0 (0.00%) "
9531,東京瓦斯,東P,"6,151","-72.0 (-1.16%) "
9532,大阪瓦斯,東P,"5,446","-35.0 (-0.64%) "
9533,東邦瓦斯,東P,"1,243","-2.5 (-0.20%) "
9534,北海道瓦斯,東P,"744","+2.0 (+0.27%) "
9535,広島ガス,東P,"393","+3.0 (+0.77%) "
9536,西部ガスＨＬＤＧ,東P,"2,240","+2.0 (+0.09%) "
9537,北陸瓦斯,東S,"3,980","+5.0 (+0.13%) "
9539,京葉瓦斯,東S,"1,335","0.0 (0.00%) "
9543,静岡ガス,東P,"1,252","-4.0 (-0.32%) "
9551,メタウォーター,東P,"3,410","+70.0 (+2.10%) "
9552,クオンツ総研ＨＬＤＧ,東P,"1,091","+38.0 (+3.61%) "
9553,マイクロアド,東G,"539","+24.0 (+4.66%) "
9554,ＡＶｉＣ,東G,"1,553","+11.0 (+0.71%) "
9556,ＩＮＴＬＯＯＰ,東G,"1,824","+44.0 (+2.47%) "
9557,エアークローゼット,東G,"153","-4.0 (-2.55%) "
9558,ジャパニアス,東G,"1,927","+19.0 (+1.00%) "
9560,プログリット,東G,"690","+12.0 (+1.77%) "
9561,グラッドキューブ,東G,"405","-8.0 (-1.94%) "
9562,ビジネスコーチ,東G,"499","-3.0 (-0.60%) "
9563,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇ,東G,"278","+1.0 (+0.36%) "
9564,ＦＣＥ,東S,"458","+16.0 (+3.62%) "
9565,ＧＬＯＥ,東G,"648","-20.0 (-2.99%) "
9601,松竹,東P,"10,240","-40.0 (-0.39%) "
9602,東宝,東P,"1,275.5","-8.5 (-0.66%) "
9603,エイチ・アイ・エス,東P,"939","-11.0 (-1.16%) "
9605,東映,東P,"5,740","-20.0 (-0.35%) "
9610,ウィルソン・ラーニング　ワール,東S,"102","+6.0 (+6.25%) "
9612,ラックランド,東P,"1,254","+9.0 (+0.72%) "
9616,共立メンテナンス,東P,"2,819.5","+90.5 (+3.32%) "
9619,イチネンＨＬＤＧ,東P,"2,201","+6.0 (+0.27%) "
9621,建設技術研究所,東P,"2,726","+110.0 (+4.20%) "
9622,スペース,東P,"1,416","+7.0 (+0.50%) "
9625,セレスポ,東S,"1,079","+1.0 (+0.09%) "
9627,アインＨＬＤＧ,東P,"5,576","-6.0 (-0.11%) "
9628,燦ＨＬＤＧ,東P,"1,353","+23.0 (+1.73%) "
9629,ピー・シー・エー,東P,"1,295","+17.0 (+1.33%) "
9632,スバル興業,東S,"3,525","-145.0 (-3.95%) "
9633,東京テアトル,東S,"1,606","-12.0 (-0.74%) "
9635,武蔵野興業,東S,"2,524","0.0 (0.00%) "
9636,きんえい,東S,"4,185","+5.0 (+0.12%) "
9639,三協フロンテア,東S,"2,225","+18.0 (+0.82%) "
9640,セゾンテクノロジー,東S,"2,089","-24.0 (-1.14%) "
9643,中日本興業,名M,"--","-- (--%) "
9644,タナベコンサルティンググループ,東P,"745","0.0 (0.00%) "
9647,協和コンサルタンツ,東S,"6,790","0.0 (0.00%) "
9651,日本プロセス,東S,"1,680","+21.0 (+1.27%) "
9656,グリーンランドリゾート,東S,"603","-1.0 (-0.17%) "
9658,ビジネスブレイン太田昭和,東P,"992","+3.0 (+0.30%) "
9661,歌舞伎座,東S,"4,465","0.0 (0.00%) "
9663,ナガワ,東P,"4,900","+95.0 (+1.98%) "
9664,御園座,名M,"1,514","+9.0 (+0.60%) "
9672,東京都競馬,東P,"4,750","0.0 (0.00%) "
9678,カナモト,東P,"5,450","-20.0 (-0.37%) "
9679,ホウライ,東S,"2,320","-58.0 (-2.44%) "
9682,ＤＴＳ,東P,"969","-7.0 (-0.72%) "
9684,スクウェア・エニックスＨＬＤＧ,東P,"2,453","+5.0 (+0.20%) "
9685,ＫＹＣＯＭ　ＨＬＤＧ,東S,"549","-6.0 (-1.08%) "
